tracer_number,CO_max_error,CO_l2_error,C+_max_error,C+_l2_error,O+_max_error,O+_l2_error,O_max_error,O_l2_error,e-_max_error,e-_l2_error
0,0.5594907832067649,0.0293731898396145,3.303086657389025e-05,6.301708085458172e-06,0.1233556374588966,0.0109538342786295,0.0001869879527657,7.810046070526974e-05,0.0005470844734018,0.000260027392092
1,0.0156267504546766,0.006479912727932,8.41537550080306,0.0462248434052571,6.140412410137327,0.0074240628237609,0.048776980322224,0.0122620841870513,111.18331893894477,0.5195067278887456
2,0.0163716437791878,0.0040765540933192,0.0115441684986622,0.0047153759062884,0.2929047974173638,0.004132576237648,0.0002714856816039,0.0001043647032515,0.0113802685901885,0.0046799049250655
3,0.4962657118061418,0.0233773935802299,0.0383843225455114,0.0065146261139892,0.416086075559949,0.0296032508164751,0.0001138530242566,3.691121834178217e-05,0.035901029614901,0.0063208518648689
4,0.250185073606216,0.0074779197208849,0.1261926868589586,0.0076307393796051,0.3610536947993298,0.0316996649700706,0.0096311120158777,0.0022371642065453,0.1614830397560602,0.0075970148806517
5,0.1335505518145639,0.0098584986254578,0.0812539538391674,0.0114917448823348,0.7317554264108083,0.0253961963179306,0.0004318923152366,7.984197141327764e-05,0.0685936355123751,0.0111835396093446
6,0.188388428093944,0.0347961333960239,0.0021267385297553,0.0003817570092815,0.4869794730317256,0.0145370235586421,3.645231774310508e-05,7.43796916402289e-06,0.0020528108579315,0.000421017523658
7,0.3960903043940822,0.0471707149451253,0.0004810989796818,5.673344220090671e-05,0.2438734907615531,0.0100211910216377,6.141650807159082e-05,2.114663153866155e-05,0.0006582189731821,0.0001980926265302
8,0.0052292846458068,0.0039213037642213,0.1284460402506937,0.0925526335972753,0.0247502633145282,0.0075398523186056,0.0129184595629463,0.0064374892174781,0.363201140217572,0.2303809461791077
9,0.3970528900815927,0.0496201969789853,0.0002078888325488,1.11710741904471e-05,0.2609106944257949,0.0057072194038472,5.200415603560887e-05,2.108982156944296e-05,0.0003960323570637,0.000151166894885
10,0.4420528935268524,0.0068771665702393,0.2098749141137571,0.0068468711998604,0.2580619542515005,0.0231548920629952,0.0031628776753267,0.0007165096890088,0.1690421872212991,0.006781595356678
11,0.1939826097852823,0.0261185456483959,0.0997104903522826,0.0101420446081975,0.5638389453513803,0.032256421979724,0.0005827533391766,0.0001577450884679,0.0737770900230854,0.0098531296315307
12,0.0154397557137848,0.0074796335857833,1.1793367072132253,0.0431698267933883,0.6308225848617108,0.0059480046370465,0.050619747745487,0.0140240832046649,17.938812793497384,0.5643862371069317
13,0.0042468741398368,0.0033473900793464,0.0902747216217542,0.0632959966738453,0.0695628596098492,0.0275058859849667,0.0033638510805606,0.0020457350803612,0.1648439727218006,0.0435330328723984
14,0.2765318169035657,0.0380284400073291,0.0004586324559195,6.780836085161718e-05,0.3508408294511978,0.013148546401531,6.123473094822658e-05,1.7996780718114735e-05,0.0005834389889395,0.0002194029615811
15,0.4854731783662225,0.0569369741997391,0.0068185460178816,0.0010886911369866,0.300771737051851,0.0144885239320401,0.0001425501324099,3.291837488295893e-05,0.0067635719612766,0.0010784086054523
16,0.3097275324292506,0.0076928189636932,0.1419579777172872,0.0095253569037501,0.6028890862049101,0.1456478102743225,0.0024773134025867,0.0006481908305604,0.1275621731332056,0.0094400720608879
17,0.4517974965015415,0.0207927652856523,0.0004449956512647,0.0001147035182468,0.1681165223220424,0.0219560002179143,7.670874721220528e-05,1.8801470415625814e-05,0.0005448675216429,0.0002203193705908
18,0.169204504386648,0.0214729040083873,0.0041540702337436,0.0008986313006386,0.5267205760196867,0.0168899548018217,6.732168194193478e-05,1.7441930669968633e-05,0.0040284508782323,0.0008891909958297
19,0.1025718138993516,0.0248564341654531,0.0016387593240973,0.0003661561730283,0.3429862988385277,0.025431890497398,9.621593786812156e-05,1.9617947170190965e-05,0.0016886956034879,0.0004465264477443
20,0.3384389145004078,0.0268269571094326,0.040418852852271,0.0066808792872895,0.5799573958962484,0.0438642537039991,3.759971700791698e-05,1.8543674014883608e-05,0.0346518877689119,0.006477946742736
21,0.0048066607008431,0.0036898330553994,0.118852080434141,0.0884844144001721,0.0164127406966912,0.0043941161961464,0.0109467802609523,0.0057094867710174,0.3236425393363922,0.1853866498944315
22,0.0092247266588766,0.0061574720649899,0.2105092778739107,0.0499886249575538,0.2641633755180231,0.023723461668946,0.0326580848132577,0.0119904247532111,1.1252940268808898,0.4851314694764719
23,0.1837930972169007,0.0269662585393981,0.0510427470490255,0.0086768988998054,0.6200758773907296,0.0399638280707837,0.0005034689383565,9.229510970753288e-05,0.0431221141878669,0.0083098219514613
24,0.3039134337283802,0.0483006017314872,0.0001182953049442,2.487981029498577e-05,0.3785802424074757,0.011390443866466,0.0001117312514328,2.961533989048435e-05,0.0004876376914853,0.0001818830494914
25,0.4165807646748055,0.0205812572002484,0.0105890145479861,0.002414027660085,0.3247499435783444,0.0408350017261833,6.74826743805476e-05,1.664398989715522e-05,0.0104302597734472,0.0023543114974682
26,0.5059302020880871,0.0351290638589196,0.0001618762222083,4.540454493356487e-05,0.1516829412665832,0.0229914794421205,0.0002467795277444,4.6925700149410354e-05,0.000588321362553,0.0002199507997208
27,0.4861948019071697,0.0341826802812128,0.0158827399998736,0.0036144122941201,0.3258827866267045,0.0253369763439561,0.0001026427957654,2.105931813206577e-05,0.0156908864742335,0.0035199256035412
28,0.0751901197896839,0.0042741028917008,0.0597230964643693,0.0094520269439227,0.4012531864001711,0.0154507004492993,0.0005987574557909,0.0001136204758432,0.0573854834533417,0.0094324163265827
29,0.01879545555584,0.0075667151773259,6.40862952059148,0.0444022858973002,4.684442584515041,0.0047884302855699,0.058410973994373,0.0137999176689176,104.21675875529698,0.5644563273514093
30,0.3017257386358774,0.0762779156914334,0.0006446348161096,2.596709176147964e-05,0.559284178484921,0.0034375404294022,3.966089079489615e-05,1.4230125514582954e-05,0.0006435282859887,9.286328453866034e-05
31,0.1836232023276415,0.0082176240310689,0.1785540981946679,0.0084620770938189,0.3412977873924475,0.0860073821365916,0.00234113735465,0.0007127718234668,0.1543484438375783,0.0083816959755165
32,0.52571676286628,0.0595520006291318,0.002000859535212,0.0002629190002908,0.247943849144844,0.0128988134766522,0.0001244820801234,3.805643565982657e-05,0.0019931051832603,0.0003463670109245
33,0.2084793853986344,0.0152912474599925,0.1416976658562848,0.0081924970176181,0.246312784391125,0.025417200811151,0.0054845881878258,0.0022834035596952,0.3633042602040867,0.008127483725514
34,0.5002870766721238,0.0344652288051746,0.0057487036108919,0.0011576984800457,0.2220711128454577,0.0254538191153021,9.14466246958422e-05,2.5865898086138453e-05,0.0053870434451056,0.0011429664134948
35,0.1615521326638409,0.0060514794919619,0.2067598556997031,0.0115419062596296,0.1909714705916639,0.0969681910064358,0.0094015028730096,0.0029357438515709,0.1629444469623589,0.0115302570316314
36,0.506482059157832,0.0304065471250605,0.0078320187366787,0.0013351815356036,0.2909845044716115,0.0262813527211872,5.459867383027096e-05,1.117846112502608e-05,0.0076684304059787,0.0013088387496187
