tracer_number,CO_max_error,CO_l2_error,C+_max_error,C+_l2_error,O+_max_error,O+_l2_error,O_max_error,O_l2_error,e-_max_error,e-_l2_error
0,0.5595379604865856,0.0293592885177744,3.304145328391838e-05,6.300960626946431e-06,0.1233230660312246,0.0109333401060042,0.0001868669597161,7.795307858306867e-05,0.0005444713289572,0.0002597044994053
1,0.0163152106339221,0.0070449751561137,8.556984326073144,0.0893414618606057,6.004067918545407,0.0079478536135593,0.0508824684052565,0.013345168735854,112.2103973065765,0.5689792849394026
2,0.0165094610839146,0.0044854209187247,0.0116690143923539,0.0047603296995784,0.2929080846782853,0.0039852453083921,0.000304610104949,0.0001145208238861,0.0114968257909392,0.0047215206385225
3,0.4962670617769051,0.0237673676811665,0.0384020031051543,0.0065089761137584,0.4159465843008767,0.029631426503424,0.0001138911250705,3.718514527902803e-05,0.0359237690690352,0.0063156758874457
4,0.2386298817668622,0.0098467286289341,0.2011748504772831,0.0071953724069362,0.3609330885433792,0.0316000166948775,0.0086879451872136,0.0032204872307714,0.459081846336321,0.00716182471813
5,0.130309370269678,0.0094716146784355,0.0811849967310722,0.0114672708437721,0.7313820568554179,0.0249654973325137,0.0004191896363275,7.673227462069322e-05,0.0686944109935252,0.0111601463757429
6,0.1883296496384491,0.0347600496341297,0.0021251845936083,0.0003817481001444,0.4869820523781779,0.0144869663024088,3.660325071784815e-05,7.417434343362852e-06,0.0020535523669909,0.0004211980566421
7,0.3959256109080376,0.047233102675544,0.000481029887668,5.6737927933979136e-05,0.2438931177324262,0.0099836717387172,6.133585831750052e-05,2.1067693059464507e-05,0.0006581507244274,0.0001980527546128
8,0.0057044643242186,0.0042970874958399,0.198282128273094,0.1419638551594261,0.0185594526356327,0.0053179574156879,0.0140659770201198,0.0072778559106987,0.4162453324943682,0.269668822292651
9,0.3970529886580042,0.0495687637849257,0.0002078878616213,1.1174508822991958e-05,0.2609633398135885,0.0056788133689812,5.173302059118498e-05,2.0987623759950732e-05,0.0003975617675474,0.0001510197885751
10,0.441285168766386,0.0067593614003439,0.2232538542180274,0.0068184071417463,0.2693545963121294,0.022958669647131,0.0031270935097868,0.0007054346629008,0.2896072739477818,0.0067513029299289
11,0.1920964921662079,0.0260279109062126,0.0996411392294335,0.0101173429015076,0.5638403996433676,0.0321498814609839,0.0005771547124138,0.0001571803853698,0.0737711829206692,0.0098301977364117
12,0.0161291795647144,0.0080488594286494,1.209700867867148,0.0864906253926951,0.5989960963989962,0.0065303963997439,0.0527924140754624,0.0151109915989271,18.11134381859198,0.6138501824204384
13,0.0119398681947407,0.0103566064555088,0.2155892705429302,0.1357215051527996,0.1009639931615412,0.0687694163423878,0.009103286742671,0.0061109941591498,0.4676811714939587,0.1100315992402234
14,0.2763767646780603,0.0379427433043943,0.0004587216680201,6.782320099723577e-05,0.350842406041252,0.0130814244716398,6.0874662946383005e-05,1.790091107935734e-05,0.0005834011665041,0.0002193881658901
15,0.4854743686737485,0.0571220612010704,0.0068172967069328,0.0010843673808121,0.3007205119539301,0.0144379838550099,0.0001422052220082,3.280197265896582e-05,0.006762115188787,0.0010750183940832
16,0.309988316077413,0.0079296759352128,0.1464147101521853,0.009553997316892,0.6023679721064193,0.1456920347600637,0.0024872754657846,0.0006680722222069,0.1335752715080172,0.0094736771125133
17,0.4515373629545346,0.0208734761959133,0.000444296261995,0.0001144798398098,0.1688714889048163,0.0219403670079421,7.681433365878826e-05,1.8789774844198477e-05,0.0005437826523475,0.0002201670150667
18,0.1681945627005789,0.0213255284768671,0.0041404881652688,0.0008930921150435,0.5267275752344535,0.0168530878710785,6.69823679007878e-05,1.73221019007858e-05,0.0040154927360756,0.0008839064216214
19,0.1026765788067688,0.0247993958892377,0.0016355657480413,0.000365042664703,0.3429900710510706,0.0252587043402152,9.59634306056119e-05,1.956577714536811e-05,0.0016853929552434,0.0004454219643521
20,0.3388418196535623,0.0278259254248722,0.0404696787375593,0.0066345395771693,0.5797756208881568,0.0438025186082254,3.978600383444418e-05,1.9230978066776157e-05,0.034711043090152,0.0064338368233956
21,0.0051435302643558,0.0039897786851837,0.1888407812405976,0.1402405585622162,0.0148728560829977,0.0038943362110422,0.0119962360499931,0.0064706940439708,0.3815740959191738,0.2217146411000791
22,0.0099043279555029,0.006716266781491,0.2733217706637448,0.0915080727245498,0.2746772514451326,0.0244710250858043,0.0346693297270538,0.0130647238246163,1.1437451571194877,0.5353896144633894
23,0.1840053918532669,0.0269939417055357,0.0510171772063407,0.0086589362494495,0.6200772439819338,0.0399584509032915,0.0005005050454255,9.238445674536304e-05,0.0431201941791571,0.0082931211875539
24,0.3038186075901565,0.0482225468589584,0.0001186153036991,2.4878939322381888e-05,0.3785829944222844,0.0113561279828666,0.0001111546739564,2.952868972863529e-05,0.0004859554387899,0.0001818832016842
25,0.4170902414121742,0.0206742721777705,0.010602207618907,0.0024017673296926,0.3246545849374417,0.040453626502919,6.654459919575523e-05,1.6509527225531452e-05,0.010443040981599,0.0023428769416608
26,0.5059669599252159,0.0352313877093134,0.0001616701723122,4.5388139887328446e-05,0.1515272471326813,0.0229633840963169,0.0002466021104006,4.686346138270544e-05,0.000588531063464,0.0002198593768061
27,0.4858706061112262,0.0349724615630901,0.0155976681075076,0.0035652276017806,0.3259418508303779,0.0252796206721282,0.0001023952610202,2.1040142520456627e-05,0.0154120410588718,0.0034723859543286
28,0.0752755532882715,0.004796603599796,0.0600048680252455,0.0094647844067164,0.4012561209005055,0.0152879233455352,0.0006427803993394,0.0001273490127887,0.0575576089817272,0.0094401143854129
29,0.0194707188691709,0.0081154681868581,6.507946861406094,0.0879285269295346,4.578832874776361,0.0054755957580276,0.0605149655839548,0.0148503444918416,105.17474954143488,0.6130435796243714
30,0.3020680559258543,0.0762867343422862,0.0006446330430801,2.6088980496271544e-05,0.5593697045430878,0.003425405690755,3.9385300472525885e-05,1.4180476112019963e-05,0.0006435433974531,9.293479545485432e-05
31,0.1851194088734801,0.0093308216143548,0.1838965744771007,0.0085039355622346,0.3421210923794601,0.0854955622784362,0.0024600676439876,0.0008088017529059,0.1651444188842115,0.0084251244414594
32,0.5257346345387168,0.0595923250435156,0.0020008077290701,0.0002629649979066,0.2479154724824493,0.0128699696822972,0.0001243297421046,3.796677165572145e-05,0.0019930454814559,0.0003464576301239
33,0.1990272205780968,0.0235911667298326,0.2497304184555389,0.0077197137304843,0.2461461299329891,0.024975794061979,0.0091130324346334,0.0035349921336236,0.7693486682396263,0.0076568935450239
34,0.5002107575406066,0.0344419561632332,0.0057521341072589,0.0011550662246535,0.2220636343221235,0.0254293451225464,9.09682131498584e-05,2.5837860263828767e-05,0.005391210130313,0.0011408105157182
35,0.157228767999781,0.0086288174959175,0.3730962768663046,0.0107039209570959,0.1910211421129432,0.0970754679100917,0.0087835166155303,0.0045070243949523,0.4339125213146493,0.0106887330491839
36,0.5058460210444252,0.030475069543741,0.0078202262321236,0.0013304300884666,0.2909232426732275,0.0261100416966117,5.410951970880197e-05,1.1101661966366456e-05,0.0076572089921299,0.001304683266648
37,0.5417128527295917,0.0356294307633603,0.0014096680375548,0.0002432997870177,0.1299932476511364,0.0159714203573942,0.0002115654194753,6.001686292486063e-05,0.0016312953335042,0.0003916504682585
38,0.0102340660412223,0.0068675899465363,0.2794972157556617,0.0903357086583174,0.2797639077747837,0.0225920480897657,0.0358513549747707,0.0133447776540819,1.2915217434479738,0.5444712048013454
39,0.1717298991729162,0.0073344952738672,0.0447322249931832,0.0083986917670008,0.6056408255182014,0.0263090982311328,0.0001814995517459,4.614760504775259e-05,0.0420841827180531,0.0082123092319494
40,0.0196368373002399,0.0019275031897051,0.0318827874802881,0.0070464808723137,0.32447780996996,0.0147567116850757,0.0001448853168795,4.538537310058408e-05,0.0314686912201207,0.0070318256664252
41,0.4287134343466589,0.029722092196803,0.000892570072694,0.0001366241453531,0.1924118878296409,0.0136838935872191,5.8881919964372125e-05,1.7309255221371265e-05,0.0009214023427965,0.0002349643702457
42,0.4969985131049531,0.0303424461635448,8.249190646093292e-05,1.0080100141372962e-05,0.1603281945628882,0.0095548522434777,0.0001031333399862,2.8387130092664076e-05,0.0003253099790381,0.0001668041228342
43,0.1654398135630887,0.0187285488227027,0.0347361476881126,0.0070626898573579,0.5260543081252603,0.0158566970373986,0.0001741199727902,6.753857045103343e-05,0.0319367292445455,0.006925622816132
44,0.2029127258052339,0.0070840298889421,0.0274599439150775,0.007021338134667,0.5201225747002896,0.0840480663280532,0.0002726854041349,5.991653059543875e-05,0.0266251609594253,0.0069639629420649
45,0.1787078151763524,0.0120000382189466,0.025976649170325,0.0075018877794209,0.4633910223900255,0.0501673864276329,0.0006461829929527,0.0001394919793934,0.024350499687442,0.0073629585160125
46,0.5221721365907829,0.1084123198037669,0.0001815754379035,2.2153832676525647e-05,0.1399210361990393,0.0082381544851567,0.0001037052818457,4.2028045527241046e-05,0.0004343268105516,0.0002269316481954
47,0.1696970953471201,0.0504043950538489,0.0196480513574783,0.002615360005922,0.4513360386059111,0.0159660485366248,4.007581577360001e-05,7.495335090862244e-06,0.0190233982817528,0.0025551887823111
48,0.2535345809529018,0.0262273619664709,0.0043772917330975,0.0010442562577434,0.4695503051972612,0.0210753081635377,3.8796481696483454e-05,6.681371620952431e-06,0.0043568267802675,0.0010409502443997
49,0.0201159496202866,0.0023768229716683,0.0395887106063304,0.0085812333231486,0.3795476823414167,0.0192099496279313,0.000152415074527,5.389179352851989e-05,0.0389858531948079,0.0085653541625851
50,0.0183514444086124,0.007429001576272,6.577835155917995,0.0892530976852139,4.6470408821529,0.0061236518233697,0.0564479784883345,0.0138354216866218,102.0258984866162,0.5871110114707533
51,0.1976896786105773,0.0150693269497053,0.0967716966031253,0.0079873976953338,0.5238396334273084,0.0236350396450187,0.0003395369412673,9.736676519478333e-05,0.0878129255459049,0.0078783528498112
52,0.0856028938525948,0.007061944687564,0.0388559843807387,0.0063936794220244,0.5755058430593953,0.018946279048441,7.53658778933741e-05,2.6023785408596854e-05,0.0339867932557284,0.0062563135090113
53,0.47761498303325,0.0602620751083971,0.0013711075512059,0.000188683229493,0.1620426128772411,0.0143434590089925,8.451359547178644e-05,2.216611887596472e-05,0.0014830859562098,0.0002873201863867
54,0.1651887052247566,0.0082895214966466,0.3181866092962507,0.0063579802323277,0.1392165535589327,0.0198687736066041,0.0091968630078123,0.0028960337333252,0.4158029224707387,0.0063382327681777
55,0.2131317590416044,0.0074757049738096,0.0909279661639726,0.0110757326405519,0.6732192415527829,0.1414899168151637,0.0006440461978814,0.0001354378388718,0.07907146592413,0.0108890761889804
56,0.1731090638316627,0.0305658291118111,0.0012896421542044,0.000278116671347,0.509601369376709,0.0236386270898985,3.672724398301748e-05,9.777289495684193e-06,0.0013620344790575,0.000358376200819
57,0.4385175485769284,0.0365263122393902,0.0001264248736285,2.097961944783662e-05,0.1872318086105622,0.0117457633892301,5.650303279910426e-05,1.890374521652881e-05,0.0004519289018878,0.0001759837994361
58,0.4029159219186721,0.0226024430046201,0.0002067014881797,7.893878599485352e-05,0.2466308498540774,0.018427764010919,5.064656966972999e-05,1.0490886994564025e-05,0.0003448293443458,0.0001812649437843
59,0.2909468240529428,0.0150952799126988,0.0006486519627632,0.0001605902817906,0.4740725321280121,0.0144881868371083,2.729299648871129e-05,6.806306211639923e-06,0.0006741251598558,0.0002623848071211
60,0.2240986042871885,0.0044215905465386,0.196780339712976,0.0056520121618166,0.275622479290963,0.0513188147969222,0.0018014489088968,0.0004391933351258,0.2481284385373549,0.0055806900960654
61,0.2168913669951729,0.0114722021902788,0.2211212145496106,0.0077980117508219,0.2496856867135113,0.0245059422481466,0.0083201507254203,0.0033641261216683,0.4666352808552594,0.0077595238932143
62,0.0185956788810839,0.0076151330568996,4.062308764979215,0.0890792941150069,2.7832267432255,0.0057432767852368,0.057343415311759,0.0140949902694136,69.62245070344679,0.5946279862895754
63,0.3611527407442376,0.0151789823387318,0.0079423660499706,0.0016365505390612,0.3036865346140477,0.0249299481754284,6.248566239702934e-05,1.7600739816240653e-05,0.0077087948224058,0.0016597220531516
64,0.0183007532453697,0.0074997931295121,4.371246971914895,0.0891091133270659,3.003316997361688,0.0058715666287576,0.0564190709455547,0.0139160098236166,72.68290187988869,0.5899507972735903
65,0.0101195255718482,0.0084400868498402,0.3272230416550062,0.1383621465799016,0.0958272802340879,0.0745365649207171,0.0082198579275386,0.0053514255255223,0.424043718093226,0.1132938893231488
