tracer_number,CO_max_error,CO_l2_error,C+_max_error,C+_l2_error,O+_max_error,O+_l2_error,O_max_error,O_l2_error,e-_max_error,e-_l2_error
0,0.6503185113304666,0.1376434103146872,3.293155463806721e-05,6.657365261202968e-06,0.1237844927141165,0.0244328828585529,0.0004757271401761,0.0002227077829571,0.0013767322138725,0.000721538206708
1,0.0749164669735413,0.0345224450993304,33.86164836521822,0.7091547870060484,6.521079810393577,0.0547311966172218,0.0876040767951143,0.0512552465955256,188.07689974493945,1.1798331130516069
2,0.0113524930601265,0.004848813764983,0.0130077124213003,0.0052895589424945,0.2921531935224935,0.0053786223811662,0.0001412334539789,6.797752077352604e-05,0.0128141585349875,0.0052421901623256
3,0.5260971877475986,0.0110976192421842,0.0377411305731295,0.0066815408664136,0.4195249143107325,0.0313089343447736,0.0001473448193158,4.168105190319012e-05,0.0351935619798149,0.0064967125944646
4,0.1749316238611142,0.1266751883177194,4.255153421194512,0.0092866699020729,0.3502248823162545,0.0291911737958195,0.1093914063074533,0.03840634276244,2.774604774569488,0.0091994002614533
5,0.1530218736293148,0.0158664789637274,0.0886945871706969,0.012062300060483,0.7742058131691713,0.022248158727235,0.0003157825457071,0.0001284067884784,0.0960351461332643,0.0117278543206882
6,0.2157095203832404,0.0420496544214951,0.0020909580653418,0.0003882366095936,0.4869734674113495,0.0168169002006859,6.814423156245671e-05,2.3128750170158363e-05,0.0021037451881556,0.0004561805283549
7,0.4232617220509137,0.0855443302131595,0.0004898261402231,5.9909165144272144e-05,0.243931807883877,0.015795052946469,0.0001485597764231,5.907738529243949e-05,0.0006971252109251,0.0003206901502558
8,0.0764421725646754,0.0589825005580908,4.135776201018401,3.5221001473318965,0.0908843402028282,0.0600177294826988,0.1158178956811027,0.0801528917787556,0.8562072656226035,0.6409973340359102
9,0.4233930950494548,0.082950105708451,0.0002072141790432,1.1582005506409527e-05,0.2610705799137425,0.0167426049609253,0.000182441845986,9.190403195106294e-05,0.0006509967803798,0.0003871400594787
10,0.3482830526803313,0.0778626761419462,0.9110669968306476,0.0054010543326344,1.1795004004208454,0.020138442276101,0.0186251936439665,0.008145347736473,1.1004713578693768,0.0055940279493129
11,0.2063700671855965,0.0333984283415196,0.0993936452008931,0.0103815249659509,0.563775715431238,0.0332553335613885,0.0007370928309033,0.0002037964676436,0.0724079013844494,0.0101090879388371
12,0.0753119106155642,0.0346369027204002,7.811760919086602,0.6750003703107331,1.462615691852913,0.0513102838659813,0.088175025156074,0.051150841587765,31.485439302778914,1.2568946424889904
13,0.1618443096282916,0.144345609242913,3.912425570618217,1.161810341302672,1.045921637927632,0.7308615949777469,0.1150125009414914,0.0798393489392956,2.288812569599587,0.8930960177478644
