tracer_number,CO_max_error,CO_l2_error,C+_max_error,C+_l2_error,O+_max_error,O+_l2_error,O_max_error,O_l2_error,e-_max_error,e-_l2_error
0,0.558967725373193,0.0146734410071836,3.3013864605378094e-05,6.278982050012485e-06,0.1233242906035556,0.0137652388280432,0.0002526904771802,0.0001081337761529,0.0007285199395004,0.0003577812832243
1,0.0217556277889843,0.0105454064152639,9.441323037155623,0.1134526984397436,5.635945613914711,0.0116632551677334,0.0758274621281296,0.0223755066920986,187.3831625146579,1.0964359168722573
2,0.0171502247657129,0.0045748429897722,0.0120301450807396,0.0048903110834516,0.2928491101725902,0.0042713137489163,0.0001837294743829,7.339539540919731e-05,0.0118588385958529,0.0048510189681941
3,0.4941054768677019,0.0192331885143069,0.0382766897923299,0.0065164742696258,0.4166482238536079,0.0298682496456092,0.0001213773686589,3.62274156323585e-05,0.0357583310011976,0.0063280645885802
4,0.2242882633295788,0.0173368797279291,0.2760172068284743,0.0066779392148528,0.3599636842286571,0.0309421681585838,0.0151331634618108,0.0058279082480859,0.7365394043175448,0.0068762813810961
5,0.1250857926430437,0.0092018720919195,0.085403968006493,0.0115562214101627,0.7336109613388101,0.0248034976569539,0.0003721538333297,7.459129624753736e-05,0.0738286663992738,0.0112429974889761
6,0.1742792529621763,0.03308516941269,0.0021228686527788,0.0003818761727396,0.4869768450940945,0.0147777473065954,4.333978999997889e-05,1.0084588310014454e-05,0.0020540270183537,0.0004243917931185
7,0.3939101792500201,0.0440621869521889,0.0004804552438475,5.660956879389102e-05,0.2438532080347319,0.0110417782565482,8.061931527525897e-05,2.8285131956405056e-05,0.0006636839807778,0.0002193002986655
8,0.0105220816793543,0.0081441578707214,0.2748600971199381,0.2101553965977782,0.0150635459473098,0.0074086035596738,0.0300573941912825,0.0148240860047106,0.7359340181794459,0.495079032018998
9,0.3957647663867953,0.0353526665511528,0.0002078351630845,1.1173489020665983e-05,0.2609903333462134,0.0077306809382331,8.127858413049472e-05,3.439530727991271e-05,0.0003997620631784,0.0001944563195518
10,0.4426628982134322,0.0072385744754024,0.2601576910086491,0.0068457669717717,0.2811953731372468,0.0225755125719998,0.0032599927381004,0.0007524393804613,0.3939238106638145,0.006809165489279
11,0.2026387109707635,0.0316078251171005,0.0991967670843042,0.0102028380901989,0.5638250361333745,0.0325214076840395,0.0006753482287149,0.0001914569421032,0.0724606983451889,0.0099073237568215
12,0.021941176152898,0.0116313337197242,1.423468167329517,0.1091435257669331,0.5331433102610093,0.0089726526918208,0.0791274012274842,0.0244193377561529,30.89592336055742,1.1735137471458856
13,0.0214519701199453,0.0197693367090891,0.341050846794837,0.2138265644173699,0.2198869299928851,0.1557118604399227,0.0160690285962009,0.0117273397818664,0.7505486098319679,0.1391553691772796
14,0.3183750810509043,0.0389911724735408,0.0004584938142728,6.767910301675634e-05,0.3508309428920199,0.013917942986574,6.121277956614355e-05,2.4066138900421177e-05,0.0005839803507774,0.0002341487468855
15,0.4842373314699396,0.050951985998257,0.0068187141723734,0.0010915718737604,0.3015597581814883,0.015519158890479,0.0001606484819535,3.8590175366758016e-05,0.0067712239439092,0.0010879023044523
16,0.3133474077010191,0.0099327100870861,0.159122315491447,0.0096646778722027,0.6021578694843739,0.1452822789767205,0.0025969680717249,0.0008374655912705,0.1452833507031732,0.0095938162831401
17,0.4495342381484044,0.0251628406113909,0.0004443866249287,0.0001125251661623,0.1651252356277203,0.0219638860528769,8.219691480340409e-05,2.067077721930496e-05,0.0005561853479406,0.0002298939175605
18,0.1714721478224075,0.0215186990375176,0.0041476335339696,0.000898501951448,0.5266764960705745,0.0166055012430156,6.746863215876041e-05,1.7640292444700225e-05,0.0040247159054945,0.0008888762558364
19,0.1029387980501312,0.024976053190372,0.0016370029759758,0.0003648130567259,0.3429765080022078,0.0256149036975943,9.68810924714088e-05,2.0138108212039307e-05,0.001687458455346,0.0004465835394502
20,0.3349729206016031,0.0250775070179022,0.0398845945883475,0.0066577298810545,0.5806696271409723,0.0439778399693319,3.811732785998334e-05,1.727742984200069e-05,0.0340545311895614,0.0064645422925062
21,0.0099373126275911,0.0079391803273974,0.258551800851479,0.214044034520023,0.0142364009925428,0.0086064553886287,0.0254853307972514,0.0136168258820701,0.6774840759195804,0.3949130569574963
22,0.0151363670855479,0.0101541253573181,0.3769656695846216,0.1175476836633292,0.3525933795877519,0.0348318070292085,0.0587722232585635,0.0221471139880362,2.443318975779492,1.0551782200168147
23,0.1842953722678363,0.0275454705381671,0.0507653843262549,0.0087064202531283,0.6200719171388125,0.0404499327944454,0.0005231680079423,9.43190915933938e-05,0.0427145173721269,0.008345053922443
24,0.3348865745001868,0.0498495703859136,0.0001183319794471,2.484248624422782e-05,0.3785787358609304,0.0122478771955581,0.0001139817541788,3.654478961147085e-05,0.000508950818658,0.0002120316494957
