tracer_number,CO_max_error,CO_l2_error,C+_max_error,C+_l2_error,O+_max_error,O+_l2_error,O_max_error,O_l2_error,e-_max_error,e-_l2_error
0,0.5667408500671947,0.1406960785211362,3.2948185339358244e-05,6.638783474518563e-06,0.1235877848102706,0.0245261124837634,0.0004774069342928,0.0002234164903699,0.0013858680444156,0.0007248727872623
1,0.0362218311131478,0.0286428529191317,8.30142213546641,0.0305840991531304,7.274117157474659,0.0226102461331433,0.1012642899809166,0.0419801413994887,188.40763747059,0.8573510204116296
2,0.0168350938876438,0.0042197304592696,0.0130201097919429,0.005270669324509,0.2929543376600646,0.0043305200914627,0.0001646733970179,6.580238939351765e-05,0.0128340068447906,0.0052267116794729
3,0.4999783777087855,0.0114314324501309,0.0377441745982518,0.0066197388467108,0.4187494373244576,0.0313544169418057,0.0001475464152664,4.18407271466005e-05,0.0352280747362362,0.0064387261693349
4,0.1934403963567142,0.0407179970000781,0.2286508963892134,0.0057755513838156,0.3597985141959026,0.0293465883450523,0.0301369911956197,0.0124562814059904,0.6532863516591085,0.0059414597497281
5,0.1237661048433796,0.0098281009957705,0.0648416262162227,0.0114245109949607,0.731457816724404,0.0236215960655236,0.0003533189238256,7.962659993353165e-05,0.0570047022569191,0.0111058999680116
6,0.2164626743176628,0.0426180066904492,0.0020977517428908,0.0003888363988144,0.486983299374167,0.0169075674970192,6.830645665384566e-05,2.3105893254588782e-05,0.0021032559433394,0.0004567432299388
7,0.4058912431598421,0.0865120117740493,0.0004897516934709,5.987258575883714e-05,0.2438861248103629,0.0159025010824384,0.0001492607655711,5.933393086845824e-05,0.0006973741264677,0.0003224426737644
8,0.0286550799027451,0.0256801914365958,0.0798144997086504,0.0438035007829093,0.0687422559294008,0.0410427179752924,0.0547341616446578,0.0323223895349411,0.4395077106512823,0.2630832199902205
9,0.4068463408860709,0.0848566633869359,0.000207233026699,1.1570513513822276e-05,0.2609087720015253,0.016865188484386,0.000183119324156,9.23760160604374e-05,0.0006536692217706,0.0003894372746666
10,0.3801264467711973,0.0426457976354811,0.3211859647177294,0.0058003085288099,0.3266244894055365,0.0210033708807853,0.0097971243702632,0.0044598147875665,0.4374556480112915,0.005771702624117
11,0.201544546481368,0.032242442107994,0.0991618668676487,0.0103538879929767,0.5638321591827408,0.0334472351874744,0.0007061015279652,0.000195603650194,0.072459747310606,0.0100639898838778
12,0.0361763468546259,0.0297692724951554,1.16658306202754,0.0292248332490957,0.8378993496367185,0.0208970738217275,0.1046126560256135,0.0441176386280782,31.068645664566112,0.9395610598329316
13,0.0457619986687335,0.0435409954311284,0.5046780539707255,0.4011283161775853,0.3914583809417489,0.2879920373844988,0.0341249480606435,0.0244811088269897,0.6644015945222821,0.2765790864500113
